,time,location_name
694,2016-03-08,Sydney
695,2016-03-10,Sydney
696,2016-03-13,Sydney
697,2016-03-18,Sydney
698,2016-06-04,Sydney
699,2016-06-05,Sydney
700,2016-06-27,Sydney
701,2016-08-24,Sydney
702,2016-10-10,Sydney
703,2016-11-12,Sydney
704,2016-12-13,Sydney
705,2016-12-14,Sydney
706,2016-12-28,Sydney
707,2016-12-29,Sydney
708,2016-12-30,Sydney
709,2017-01-10,Sydney
710,2017-01-11,Sydney
711,2017-01-13,Sydney
712,2017-01-14,Sydney
713,2017-01-17,Sydney
714,2017-01-18,Sydney
715,2017-01-20,Sydney
716,2017-01-23,Sydney
717,2017-01-24,Sydney
718,2017-01-29,Sydney
719,2017-01-30,Sydney
720,2017-01-31,Sydney
721,2017-02-03,Sydney
722,2017-02-04,Sydney
723,2017-02-05,Sydney
724,2017-02-06,Sydney
725,2017-02-07,Sydney
726,2017-02-08,Sydney
727,2017-02-09,Sydney
728,2017-02-10,Sydney
729,2017-02-11,Sydney
730,2017-02-16,Sydney
731,2017-02-17,Sydney
732,2017-03-01,Sydney
733,2017-03-03,Sydney
734,2017-03-15,Sydney
735,2017-03-16,Sydney
736,2017-03-17,Sydney
737,2017-03-18,Sydney
738,2017-03-19,Sydney
739,2017-03-20,Sydney
740,2017-03-21,Sydney
741,2017-03-29,Sydney
742,2017-03-30,Sydney
743,2017-05-19,Sydney
744,2017-09-13,Sydney
745,2017-09-23,Sydney
746,2017-10-30,Sydney
747,2017-12-01,Sydney
748,2017-12-19,Sydney
749,2017-12-20,Sydney
750,2017-12-29,Sydney
751,2018-01-06,Sydney
752,2018-01-07,Sydney
753,2018-01-08,Sydney
754,2018-01-09,Sydney
755,2018-01-12,Sydney
756,2018-01-13,Sydney
757,2018-01-22,Sydney
758,2018-01-24,Sydney
759,2018-01-25,Sydney
760,2018-01-26,Sydney
761,2018-01-28,Sydney
762,2018-02-09,Sydney
763,2018-02-13,Sydney
764,2018-02-14,Sydney
765,2018-02-24,Sydney
766,2018-03-18,Sydney
767,2018-03-25,Sydney
768,2018-11-02,Sydney
769,2018-11-28,Sydney
770,2018-12-02,Sydney
771,2018-12-16,Sydney
772,2018-12-20,Sydney
773,2018-12-30,Sydney
774,2019-01-04,Sydney
775,2019-01-05,Sydney
776,2019-01-15,Sydney
777,2019-01-16,Sydney
778,2019-01-17,Sydney
779,2019-01-18,Sydney
780,2019-01-20,Sydney
781,2019-01-21,Sydney
782,2019-01-22,Sydney
783,2019-01-23,Sydney
784,2019-01-24,Sydney
785,2019-01-25,Sydney
786,2019-01-26,Sydney
787,2019-01-27,Sydney
788,2019-01-28,Sydney
789,2019-01-29,Sydney
790,2019-01-30,Sydney
791,2019-01-31,Sydney
792,2019-02-02,Sydney
793,2019-02-04,Sydney
794,2019-02-05,Sydney
795,2019-02-06,Sydney
796,2019-02-07,Sydney
797,2019-02-08,Sydney
798,2019-02-12,Sydney
799,2019-02-19,Sydney
800,2019-03-06,Sydney
801,2019-03-08,Sydney
802,2019-03-30,Sydney
803,2019-06-03,Sydney
804,2019-06-04,Sydney
805,2019-08-10,Sydney
806,2019-10-25,Sydney
807,2019-10-26,Sydney
808,2019-11-08,Sydney
809,2019-11-12,Sydney
810,2019-11-26,Sydney
811,2019-12-19,Sydney
812,2019-12-21,Sydney
813,2019-12-30,Sydney
814,2019-12-31,Sydney
815,2020-01-04,Sydney
